row ID,row m/z,row retention time,Blank_neg.mzML Peak area,S01_neg.mzML Peak area,S02_neg.mzML Peak area,S03_neg.mzML Peak area,S04_neg.mzML Peak area,S05_neg.mzML Peak area,S06_neg.mzML Peak area,S07_neg.mzML Peak area,S08_neg.mzML Peak area,S09_neg.mzML Peak area,S10_neg.mzML Peak area,S11_neg.mzML Peak area,S12_neg.mzML Peak area,S13_neg.mzML Peak area,S14_neg.mzML Peak area,S15_neg.mzML Peak area,S16_neg.mzML Peak area,S17_neg.mzML Peak area,S18_neg.mzML Peak area,S19_neg.mzML Peak area,S20_neg.mzML Peak area,S21_neg.mzML Peak area,S22_neg.mzML Peak area,S23_neg.mzML Peak area,S24_neg.mzML Peak area,S25_neg.mzML Peak area,S26_neg.mzML Peak area,S27_neg.mzML Peak area,S28_neg.mzML Peak area,S29_neg.mzML Peak area,S30_neg.mzML Peak area,S31_neg.mzML Peak area,S32_neg.mzML Peak area,S34_neg.mzML Peak area,S35_neg.mzML Peak area,S36_neg.mzML Peak area,S37_neg.mzML Peak area,S38_neg.mzML Peak area,S39_neg.mzML Peak area,S40_neg.mzML Peak area,S41_neg.mzML Peak area,S42_neg.mzML Peak area,S43_neg.mzML Peak area,S44_neg.mzML Peak area,S45_neg.mzML Peak area,S46_neg.mzML Peak area,S47_neg.mzML Peak area,S48_neg.mzML Peak area,S49_neg.mzML Peak area,S50_neg.mzML Peak area,
2897,250.14472856722168,14.849779,94848.445,179781.52,284898.34,173351.4,1003171.3,515128.84,844382.6,254949.52,882211.75,810656.94,838140.2,485228.47,669640.4,335095.22,1042338.56,430025.66,756866.5,434324.88,1300078.8,522766.12,1131248.2,1576696.2,2798933.5,162877.8,447649.1,234558.81,1140988.2,1480033.5,675551.8,215103.0,752900.1,230631.73,791378.56,837338.75,1895323.9,953965.4,271748.72,574950.2,291426.88,908106.4,185103.28,353932.9,171860.94,683859.3,211707.1,657764.5,162538.17,1175263.9,1818823.1,394349.6,
6137,252.100158670043,16.645685,100693.46,85110.08,66275.75,47746.336,80289.37,101606.914,108218.21,48292.406,62004.215,74494.22,79502.02,113335.63,104896.99,50674.176,60538.613,58994.434,84903.484,70310.89,100949.2,127188.53,109635.32,140632.38,107670.06,50251.5,63613.934,119828.875,121246.86,42678.66,93032.07,77536.24,66930.43,89544.234,42442.242,45942.574,103231.484,66936.805,85023.39,196897.7,133919.44,92343.74,56468.492,121173.44,86480.72,99775.4,56132.094,90473.34,72794.02,59538.438,74886.375,82917.18,
6628,252.10017783655076,16.844591,177921.27,88080.234,65079.254,54011.78,85536.02,93435.79,76550.15,113266.69,51912.91,14528.247,50509.543,15875.574,20720.695,53217.84,10790.216,50473.23,89251.44,79114.43,20689.33,57241.48,15939.253,34103.254,82068.55,87541.76,33605.137,95026.195,168524.94,110877.99,22883.871,8178.0146,30975.209,49628.3,62469.062,57992.996,104337.28,123159.52,44951.516,122690.43,127746.26,78563.53,11596.579,39161.49,21276.92,30887.98,28089.59,63110.273,86389.73,49137.977,41978.39,41558.484,
4103,252.10018438454242,15.979933,75143.78,89742.125,53488.023,65979.51,182804.3,79513.555,41524.43,98711.7,50965.855,67967.305,30959.928,59065.516,66778.05,78763.57,68080.79,73395.12,51337.07,113687.82,86580.9,98558.57,64710.246,140220.5,81925.98,62515.938,97532.96,137124.28,110550.31,30718.412,215928.19,74475.44,24808.283,65294.727,31647.43,63492.01,162547.56,101928.234,171138.17,39788.625,235340.06,117632.63,118761.04,66134.79,226583.12,61309.605,85978.02,39837.285,68289.65,66647.414,51303.297,89515.96,
5677,252.1001854428216,16.365358,124245.78,52106.453,68696.17,76481.19,35515.54,44587.727,95669.336,39097.42,59646.574,120424.43,42671.016,31531.262,72480.28,67723.92,102272.29,59638.273,27803.07,12671.389,59693.594,109960.9,53302.543,72956.28,55787.566,49698.645,98963.5,69144.37,66709.71,53524.902,16948.307,43608.4,65168.484,243036.27,105493.46,79564.15,42716.19,158201.17,61626.85,156681.78,138104.5,74748.61,30998.3,52339.742,105337.93,55940.81,47160.805,62753.848,61064.816,53983.61,63430.766,21591.703,
5013,252.1001938768665,16.138992,209800.78,51732.832,50158.395,22700.973,120874.96,47362.527,89635.15,55940.977,117692.49,131366.47,56925.688,23699.684,69020.03,70694.28,44682.645,7926.9214,13012.096,9228.834,130076.18,163264.78,99738.52,42168.77,109361.79,110894.94,12853.584,73435.47,47339.703,101202.6,51691.438,28562.5,136094.34,42604.03,53284.793,220868.8,140463.69,133684.28,8289.0205,32156.756,96679.766,37692.94,88535.52,100646.664,53975.824,163345.4,49105.22,23317.027,23719.354,104366.56,24986.78,49142.137,
2531,253.08290358145177,13.833468,0,3472.719,5401.2085,0,0,4121.017,555.0072,0,0,5903.0654,5900.691,4519.661,4293.763,553.71765,628.60266,3069.122,665.87976,0,0,5503.3325,11420.717,1180.2052,6695.3794,7743.692,575.02954,3773.8022,0,0,92870.65,0,2101.453,0,4049.4902,1140.9651,6674.3047,0,0,74952.25,0,1817.839,1568.0312,60080.297,1868.0981,2399.796,1183.6404,2669.2283,6246.439,1518.2758,13220.076,6196.613,
2311,253.14445875789477,12.801469,0,5375.094,6590.901,7134.596,5901.776,647.59033,2175.3499,0,610.8908,20833.672,18633.25,9319.193,8249.085,5463.387,1953.55,0,598.3308,7376.0312,0,22441.951,1330.4521,29552.143,1234.6757,5803.967,5708.058,3806.2537,15650.546,6725.964,9792.909,1300.197,3773.8003,15631.403,4143.314,5618.7944,2835.2332,38558.258,3669.5903,26476.293,0,4963.7915,5160.4004,2555.174,9524.405,7223.4263,13239.538,4383.209,11819.274,11049.124,11836.643,13076.165,
2251,253.14446552314962,12.53767,48817.887,95281.61,81627.67,64974.176,71787.83,84217.56,75418.99,82920.62,85066.234,86339.95,80894.49,91532.79,89630.63,89383.28,85579.08,78737.13,80766.9,83964.49,70076.1,83501.31,68686.82,92898.01,88374.78,77724.48,82989.24,71599.95,73167.69,72998.26,81899.61,63281.574,104395.16,68179.42,76902.56,77941.99,70069.445,78924.734,66010.68,83943.16,78043.95,79984.42,70070.16,99561.96,58982.043,95525.2,71400.64,67458.664,71604.21,92445.945,69523.86,88038.67,
164,254.91669948482462,0.5793005,0,214547.8,175353.52,71993.0,187917.84,146017.25,54294.734,196246.22,212488.88,243097.67,208142.12,191986.28,221051.83,238829.27,194728.48,170986.12,163869.58,257413.6,25826.176,274916.72,14981.948,235405.95,225689.92,250347.77,184131.8,223644.8,153949.02,191216.38,248373.5,168259.14,212568.69,186888.7,274863.03,233483.45,249956.61,193746.9,119823.18,253387.14,205714.34,220859.25,87178.984,128631.41,51663.75,220789.12,185953.53,29342.322,213403.34,208267.2,194171.11,217114.69,
1562,254.99434002454663,6.1529984,0,7275.5796,20962.072,0,15869.322,169634.19,43873.844,256640.03,704.9548,27385.387,303446.38,5832.0825,647.48865,13164.939,123728.93,432680.94,151951.98,359728.0,124533.12,177994.95,247716.14,274237.84,0,0,0,1300.635,301120.28,43990.668,1700.8456,23253.922,234874.17,92505.664,4538.917,0,19551.715,502714.34,4519.0337,0,6799.6396,162193.52,36950.48,99558.734,21266.432,170027.22,0,5503.2417,0,158075.12,97736.31,15616.738,
1696,255.0873533653099,7.2262,0,26670.932,1183001.2,33523.55,11996.707,182820.25,234178.06,108952.38,21333.436,0,31667.656,26618.283,1778734.5,40689.51,10793.648,256607.16,202294.97,70044.75,19126.988,0,8539.476,27626.541,64240.004,93884.4,53164.82,163316.66,16710.746,26689.941,41970.023,20835.824,698.6432,33317.945,51553.68,79394.586,244659.56,18834.105,49709.34,43196.848,26903.592,1345.744,69576.58,0,134283.83,244592.4,231907.02,45621.582,271470.88,410301.7,182848.06,162686.39,
2363,255.1026404414708,13.06046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20392.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2208,255.1059766522593,12.196085,11820.135,22381.098,122477.336,21521.488,112856.72,24372.648,35582.504,38517.363,66054.22,34149.24,83993.37,38583.387,54724.36,18185.006,75378.26,28520.27,28070.445,16168.167,41563.79,12589.84,25641.652,24465.027,48416.832,27788.205,27917.227,38310.38,37921.13,36832.17,49180.28,16792.41,94801.13,28189.834,38234.63,20021.217,28248.84,88097.42,24057.959,50795.43,49853.67,58088.805,17411.982,28141.355,15743.725,71500.375,32145.21,45018.367,26015.928,60244.957,21248.76,43451.53,
1913,255.11384702863157,9.0103245,0,14438.654,44539.645,0,29116.896,8178.914,14109.113,0,9022.438,13131.623,6203.1675,23361.197,48944.76,12080.045,16657.88,662.44226,10981.314,0,0,10181.863,0,16054.956,1315.8008,13922.985,1258.7876,0,14018.1455,6892.0884,15469.132,16536.51,6068.21,9181.884,18850.986,15450.968,0,4104.249,9407.136,0,12054.073,28364.05,31258.133,5089.4824,14166.454,0,0,0,0,89691.22,665.7151,37336.35,
2249,255.16012866040822,12.617937,0,49205.297,16576.543,8742.026,13883.159,11707.296,6998.701,7353.1553,3792.2947,6083.5747,14101.794,17568.264,39892.547,32112.51,16817.629,8245.564,40727.324,13486.732,0,8027.0654,0,29619.178,7921.6562,8667.713,7736.21,4835.3276,30919.592,8144.7407,2833.911,24088.672,24532.377,12874.762,15359.88,8389.105,9471.091,274703.12,7054.402,11648.296,14779.511,39705.25,23414.33,42569.96,6056.4937,12873.742,4874.3604,0,7545.211,42284.477,38066.492,24049.45,
2602,255.2318523557412,14.0282135,0,4877.248,5238.231,3310.1643,6356.1646,2522.856,9548.004,3760.2148,6105.455,2762.6838,1227.4869,1349.819,10935.272,5455.879,0,0,3515.5217,4930.927,10453.927,5129.0913,7708.773,14866.382,15856.444,3463.233,6917.0566,3028.3188,6394.774,8004.112,4763.877,4046.6343,7386.733,6053.7812,0,8010.5786,22300.982,9382.828,4280.62,8196.014,5534.677,1323.8926,4422.0796,6779.527,2516.1567,8328.6045,1844.5682,1305.2552,3960.4658,0,14127.337,652.4002,
5026,255.23271804889285,16.04832,0,4814.5317,7913.9263,0,5256.8467,12934.112,2763.7139,4228.2637,8306.866,1169.7441,25927.127,2050.9146,8116.8857,13148.754,3847.7515,528.7062,1349.979,1349.3733,3674.0857,636.83093,2344.5142,8310.555,4849.3345,20122.037,10917.481,3415.255,1399.5925,6817.04,12456.685,1557.4677,15502.84,2205.5835,4655.4233,20447.938,1637.6841,718.06024,2511.5625,1096.4192,6477.7095,3740.1965,13766.104,557.6349,0,2387.783,3546.0974,3540.4626,15857.748,4850.823,703.7636,5040.667,
2492,256.19174274385824,13.726752,0,0,8559.572,2042.6934,7581.7583,2774.5527,3875.8604,2714.3171,5520.839,623.9951,6181.611,3295.2485,5004.09,1859.8191,4828.355,782.0541,4696.1523,1114.9684,15407.762,632.3976,58701.8,5829.1445,133957.16,2759.916,6601.4434,7049.4453,104491.96,14217.047,47487.426,666.96387,5183.1787,4058.3647,58869.066,36729.98,2186.5066,9013.225,9732.288,27496.723,4935.0034,20050.406,1781.5182,1206.6814,0,5546.322,6939.9966,67651.086,7447.2104,62374.188,8032.4424,6963.7803,
760,257.0542865674045,0.66451603,0,875.2791,0,1375.577,0,0,5715.162,4686.0205,0,2010.3645,2212.7742,531.19324,0,757.25824,0,0,784.51465,3935.5303,569.8502,1902.7078,1730.2306,0,2304.5408,0,705.99963,5172.344,0,0,2723.943,13969.257,0,55674.184,536.4025,0,675.90314,0,1198.1177,3994.7104,3618.0361,662.6121,947.20593,0,0,806.5917,4648.484,3016.7478,4241.289,1435.0494,0,1159.0066,
2316,257.17580478700586,12.9868765,21523.156,56326.984,49104.555,35897.95,42376.35,58150.11,28349.814,32047.191,30634.307,29476.227,31638.736,46589.85,90324.31,54065.574,35919.14,32014.979,94386.58,41100.7,28874.938,32185.117,29977.21,42978.74,28363.428,37871.844,37241.82,31814.053,88161.75,34575.64,29115.152,38281.75,60843.496,35474.75,34558.074,46130.83,43953.812,104796.47,34464.918,48816.64,29676.7,45899.754,38780.5,44791.99,40713.434,67231.38,28649.238,26075.451,32560.78,50484.887,86133.09,94494.73,
624,258.98219112942365,0.64081883,0,31009.688,36842.14,29093.361,22961.656,47106.18,37732.406,38330.785,28607.557,43809.727,33362.523,44433.56,38027.86,39551.188,23561.84,22265.21,38603.4,56034.72,24286.299,45269.88,16488.656,38888.996,36459.09,44827.58,40641.055,54239.258,90490.64,20618.71,36880.85,41570.145,47235.27,34722.36,38636.62,40240.047,35927.926,66946.57,32191.469,48058.688,36677.707,41147.434,46508.88,43149.773,31271.117,48389.402,42841.33,33144.97,44500.31,50548.094,39742.23,66897.51,
1801,259.00993207251867,8.009651,0,0,1877.5503,829.06445,15117.955,6794.218,0,822.07886,584.0906,13608.1455,25008.895,665.2135,1910.7573,13174.057,27370.16,0,887.33936,6816.4556,0,5881.5435,0,54749.26,2210.096,41591.29,0,7862.3354,105470.82,2182.3237,84356.57,0,0,106859.03,1193.4438,0,21198.043,68282.63,807.0833,42296.21,5869.715,62993.824,0,0,4248.6777,3975.2012,1820.9546,4288.354,5316.074,7376.918,1333.1353,72406.99,
1932,259.0099472978468,9.019272,0,0,635.2445,4849.38,42327.258,598.0948,732.70337,0,0,17446.553,14912.465,2227.67,622.6704,28526.076,6679.228,0,898.15295,6281.119,0,17205.234,6676.1157,14228.356,790.0035,2968.701,0,0,59580.668,601.46826,53166.746,0,0,7458.38,4349.132,0,0,9431.746,0,7654.226,0,2846.122,0,0,748.3894,5131.928,7168.3853,10517.233,1517.8804,2890.0576,0,215466.69,
1829,259.0099464100794,8.388776,0,581.173,1015.9592,5537.509,5523.09,12899.307,1563.5449,614.5751,681.30994,61072.816,10978.233,746.0465,3518.3735,7797.0537,66785.9,0,688.1394,4703.615,0,8414.05,0,25338.422,12715.767,73085.086,0,11148.616,65501.1,2893.4504,72045.56,0,0,54837.504,1742.5891,0,18430.398,703404.56,2228.7822,347326.38,6236.674,15229.897,2093.028,0,7598.632,16545.875,5189.182,2944.984,7441.491,14013.265,4574.492,103688.55,
1712,259.0099367543019,7.3076186,0,4975.3584,75496.53,178575.72,390675.88,209488.84,114413.16,15243.389,66699.44,510321.16,265947.97,129962.46,155824.67,219736.27,163128.7,6903.121,106243.47,218735.61,682.7445,54234.043,14457.076,622741.56,242163.86,346015.94,3526.6697,218502.8,1253375.0,170705.48,815974.6,4186.1567,9544.272,611198.56,181927.45,5697.153,39817.83,306257.84,135969.4,302188.97,41446.234,295482.28,87657.86,0,281316.66,293647.3,46719.22,17988.004,245254.02,312729.38,181811.22,649589.6,
1897,259.0099543010422,8.7528715,0,633.9751,1634.068,6058.7295,137554.28,5394.3906,3916.018,592.39246,684.16724,76579.7,10897.81,1748.0963,2541.1995,34245.434,16238.913,0,1384.9199,61594.047,0,229824.55,5875.5503,55711.72,3344.7295,14998.56,0,2931.0952,591853.6,3183.2097,157698.19,0,0,22705.46,5353.3276,0,9199.995,12875.494,2155.251,8285.464,0,17320.436,1690.39,0,12830.098,9335.93,2999.4558,58716.62,7768.6836,34430.02,2074.2947,89090.74,
1667,259.0099350852464,7.2079735,0,6638.84,10009.434,16001.435,27277.691,30668.52,12858.41,7025.6924,10156.608,87090.92,74669.914,9516.869,12420.574,10312.92,92964.62,1674.5413,10845.154,17105.4,0,512460.62,4568.4526,132073.61,38719.875,47307.625,2656.6948,57934.754,125954.59,46668.22,48632.61,1694.7632,7796.5938,100488.766,14006.829,16876.834,326743.78,1354393.5,25851.621,748062.6,18049.158,41969.82,10005.134,0,40094.273,59043.816,169848.08,2622.2896,22189.205,61604.953,20465.078,34922.527,
1749,259.00994963589994,7.585785,0,5431.427,141769.67,223964.84,231920.64,137963.38,42783.742,12730.315,81031.74,488704.22,189707.05,92420.68,240283.83,109247.61,518950.84,10202.685,69103.13,478469.88,3169.5898,958694.5,8021.3564,710197.8,85542.7,268168.75,2647.5127,264373.5,1109329.4,28887.11,754221.56,5798.0063,10253.728,892797.2,189213.56,4678.202,80240.43,492010.7,77243.72,93063.91,42855.406,156961.2,86099.7,0,282953.38,541104.7,281133.56,355782.5,244781.3,329543.0,136008.6,984177.0,
1858,259.00994988756077,8.543253,0,652.8744,2114.2178,10103.3,4435.004,8451.789,1825.8135,701.1577,694.2179,31248.379,15056.964,0,12262.1,9037.909,17999.762,0,0,19855.438,0,22305.959,756.02527,171454.39,12524.796,28955.559,0,5945.9985,26425.883,5234.926,124657.14,0,0,264949.38,4147.127,0,14514.464,51254.52,2228.7822,119388.51,2414.2188,12121.47,1121.5874,0,16075.323,12202.193,5189.182,8452.107,11697.525,22874.86,4574.492,23059.096,
1721,259.00994753258004,7.506521,0,7384.6353,4559.0425,14212.787,92579.89,31767.564,93159.99,83313.66,3747.3022,116875.164,77908.875,21552.105,34683.094,376295.6,48065.992,2321.8354,12160.727,16113.975,1429.9866,37994.43,144157.38,151675.4,244744.7,134419.17,4396.8477,27977.465,122560.15,40030.04,252143.78,7307.8984,9135.475,269915.78,25043.72,11099.325,360706.8,1387981.9,24684.56,889534.56,195112.7,99066.19,39106.543,0,35592.996,101464.67,14106.338,11178.898,111948.19,138052.7,59786.66,115356.85,
1765,259.0281086200464,7.823695,0,0,0,0,0,0,0,0,0,4386.5454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74351.96,2735.6138,0,0,0,9712.051,2264.3516,0,0,
1957,259.0281556052326,9.378369,0,94669.0,96604.66,128602.64,239685.36,131198.56,57776.94,303809.66,339045.28,183300.78,214839.81,116073.69,249790.08,441812.84,332921.28,58979.86,89950.96,624352.4,204628.45,96788.63,51829.77,110311.22,440880.84,215901.19,263608.53,80738.26,204786.44,80577.914,432015.34,270452.3,280312.84,241950.8,323706.0,247976.31,178068.52,318100.12,81096.47,246732.34,663410.5,327833.8,0,0,0,138352.5,164149.1,19524.809,202792.05,75641.055,171905.5,368447.66,
612,260.9794093149854,0.6391078,0,92918.63,113488.84,104437.11,121052.41,148853.05,141234.56,124744.64,95666.55,135912.23,96611.58,108401.84,102409.984,125034.375,141780.05,137052.28,107165.984,129296.94,101850.28,154381.83,99251.31,113102.83,115898.195,127787.71,116488.47,165939.12,218549.94,130695.6,113796.88,129025.46,103678.25,92421.555,109651.69,104279.28,124824.1,189018.89,133046.52,135682.73,136663.12,107033.76,64954.098,59318.305,56151.05,150206.6,124326.57,99267.375,113254.55,133607.94,119103.64,135842.25,
2137,261.0744223581471,11.489785,0,6169.1704,280410.0,22401.057,3832.78,44375.418,42777.215,82385.734,10503.733,0,35965.055,623.4923,186254.22,27233.023,10913.18,47943.887,21587.742,63405.523,8539.038,0,652.4469,48817.59,17018.998,23189.945,6730.622,18421.156,15610.308,8162.355,34139.78,11670.511,0,35777.75,13117.966,3558.7756,24600.922,24550.867,21354.322,21126.02,16271.496,0,12017.968,0,14155.657,80442.336,84666.44,3414.3223,52319.234,54844.168,65258.12,82026.91,
1700,261.13434375529005,7.2811565,32172.516,38423.6,37697.4,38044.645,41632.336,41228.992,35826.523,40709.812,42762.59,41688.707,38436.42,41419.63,37700.473,37912.28,41889.85,40905.418,38536.637,38566.773,33938.91,36460.355,40667.34,37406.863,39704.54,34526.664,36832.754,35983.453,39101.918,38032.73,40466.957,39431.67,37962.266,35407.31,38155.12,37774.266,36973.066,36683.41,35956.125,33932.492,37686.32,40583.04,39808.36,34310.797,37274.945,38325.65,40394.58,36151.605,36848.48,33834.395,39270.63,38574.19,
1738,261.13434715345744,7.5821743,117467.1,194991.94,143299.6,119561.02,201617.38,143409.77,122076.62,177377.19,139282.64,155830.33,193734.73,131708.06,138044.06,195219.2,183802.2,129440.35,173457.5,182841.95,299203.62,163798.27,106274.98,197176.4,188502.62,138572.83,131608.9,129362.2,132461.11,133330.23,138439.89,142854.19,136298.08,125368.37,185061.1,132883.9,167042.61,130620.27,122950.914,165620.27,184483.89,180067.31,168892.17,178454.03,124393.33,192214.0,183435.39,305900.1,134259.1,180472.08,185938.14,196671.89,
604,262.97611200162936,0.63665164,0,33630.36,45096.082,39611.316,64414.195,63448.07,60511.816,58571.31,41491.92,63180.8,32051.822,35026.9,49790.137,53982.875,74254.49,62332.023,44942.086,47759.797,45021.395,67927.0,49656.39,39965.188,39806.445,48651.297,30511.66,55328.414,78889.695,60158.156,44843.0,54028.88,40467.168,35007.55,32907.035,36617.043,55378.406,72254.99,65089.242,42170.71,57423.55,37129.523,15701.852,12621.746,20609.41,49516.215,45858.793,44529.484,39156.203,47407.375,47316.23,41087.965,
1527,263.1036985734567,4.9259434,0,0,0,0,26329.512,0,0,157113.77,0,3406.2595,144498.84,0,0,11575.117,16216.377,6120.993,25224.955,206036.34,0,6263.135,0,114408.695,0,0,0,0,0,0,0,0,19548.69,12964.138,6200.173,0,0,33354.953,0,0,0,16997.791,0,23468.607,0,2035.8865,0,0,0,19335.113,8421.8125,5019.3105,
1548,263.1037277307715,5.368272,0,226602.92,118487.14,16123.783,431105.25,191698.22,449002.7,1035871.9,93611.85,167396.48,946883.56,290147.4,19910.89,364572.38,271965.3,650946.8,295472.66,1265034.9,188501.42,343472.9,449010.34,812895.6,7474.965,18341.617,127879.516,81078.125,693536.1,264200.7,15882.324,172551.14,446795.97,842172.1,180344.97,162570.06,125799.99,1806622.1,101064.805,22832.12,59046.25,335772.78,87121.34,407306.16,144594.38,346682.75,23230.496,79528.35,14440.35,187544.17,192880.9,210619.2,
2585,263.20165391938343,13.988533,0,0,5337.2314,562.54895,10443.648,602.11804,1365.1803,0,4066.8887,14273.35,7960.043,0,3650.8171,5384.716,9362.597,0,0,609.3436,0,10711.001,2496.3572,40981.285,7695.6797,17646.268,3221.7424,2127.6743,34200.297,1979.244,10040.421,2641.086,4028.8813,41400.855,2830.2173,2560.758,7206.705,45615.21,0,9131.596,4855.3164,0,0,1963.4319,2071.801,4357.998,2950.876,1449.8573,1157.8383,2693.9443,7249.8647,10598.205,
7081,264.0725239734594,16.988997,10362.445,35535.816,32403.607,27226.232,32498.291,30678.111,27579.111,33875.75,31668.209,27621.111,31667.996,34582.715,34427.734,30406.596,30499.607,31395.992,34966.23,29806.227,26514.318,23854.29,9243.592,31331.152,30876.41,32988.41,37025.777,29291.064,33622.55,37806.215,31922.016,32127.277,33307.613,32070.422,28766.486,33678.145,22108.453,23594.678,32753.734,20305.154,25516.322,31705.844,33739.727,34552.273,30088.242,17331.951,32734.055,28360.523,31765.361,29664.787,36303.08,28591.729,
4922,264.10023403220805,16.12601,18106.361,7191.6987,5349.0684,3777.4543,4977.0186,2708.0176,6739.083,2418.314,6221.0283,7332.057,4261.429,7724.9785,9154.236,8641.906,10983.16,13662.603,6121.2827,5700.874,6738.767,39120.324,10847.344,9760.54,6933.3057,8506.549,9392.903,4633.965,12831.554,2985.7283,11364.916,6369.285,10105.066,4051.968,6313.6665,15028.674,9187.754,19964.629,2017.4805,6760.464,6081.859,8725.479,8194.897,2943.2825,5339.3325,11784.273,2492.8667,2308.0312,6476.1113,6741.1694,4267.077,4572.822,
212,264.9343283374648,0.58273953,671.73334,14641.059,10650.908,16726.207,12492.553,12491.765,14973.505,13418.271,12312.572,13622.31,14360.532,11599.528,12478.661,13595.943,13597.232,12797.402,11194.071,13497.052,26836.455,15753.635,44678.125,10391.369,11022.991,12496.016,11879.047,14268.43,13961.424,11147.541,11428.206,14681.715,12519.815,13694.661,14712.207,14374.635,13895.253,13254.853,16945.18,13663.814,13315.401,13121.032,42787.418,40320.83,79834.38,15108.274,14480.902,32628.35,11933.755,14311.996,12865.871,13586.698,
2257,265.1446318195349,12.556098,0,0,0,0,0,0,0,0,0,0,0,0,0,52203.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6524,265.14786425728204,16.90595,398847.9,439320.75,379399.97,447732.0,513320.72,346174.03,225585.17,428953.34,588279.3,387168.0,485887.97,412229.03,416939.56,594967.75,372112.56,436988.03,484497.25,526720.6,374663.1,477746.84,492788.56,445569.9,474625.75,419192.34,343776.25,444331.03,529040.7,351716.53,435536.56,375646.84,247114.78,305509.56,462564.66,412668.16,499048.3,404195.06,395137.0,393257.22,460177.5,414966.16,433076.9,537397.3,414342.38,579212.2,373489.3,298813.56,328998.28,259191.22,419147.75,229907.7,
3898,265.14786230090755,15.711845,12762.585,39500.64,80266.695,18461.719,27379.154,42865.902,16890.91,54788.582,73584.25,17486.9,12173.13,23829.191,68421.64,12845.01,11534.471,11359.084,24072.145,21980.506,31241.934,10547.483,12296.613,59858.445,38049.83,84591.83,69671.7,47828.15,55721.945,28059.271,92669.06,40240.273,57131.805,13639.083,43516.484,54850.547,17591.453,7002.09,16062.375,32791.605,24444.404,36084.023,51602.008,9032.263,21912.5,36162.617,7134.714,32220.277,44272.074,57092.992,14894.089,36340.75,
5354,265.1478783560123,16.293533,23634.19,27413.654,28077.346,22235.63,35758.785,79105.33,8085.381,13214.574,23248.256,19150.924,69324.98,35022.66,33026.812,10756.219,30415.732,32714.486,13578.82,31675.15,15138.344,44179.758,15453.051,13504.978,8485.986,20366.67,40969.973,11802.385,22481.35,30356.697,19203.688,8864.568,20103.695,19795.621,17800.697,16685.83,17707.57,15678.284,97739.01,63925.168,13866.676,13159.967,39048.355,21124.762,40489.047,22545.816,14417.445,17051.889,24369.031,12658.168,13851.406,24168.402,
4658,265.1478917476229,16.07208,27725.375,134202.67,139502.62,51345.832,108463.01,135874.14,52692.227,134327.62,131568.28,50609.57,109025.06,81518.875,150159.6,113156.4,65287.69,37405.58,75747.88,83018.95,40838.57,64701.426,57719.508,135505.36,122158.46,122102.516,143771.39,74544.15,89036.13,96095.0,151166.78,84126.18,114760.56,65481.99,98770.06,153630.16,51531.94,34902.71,92391.8,55617.047,51560.44,55451.812,200234.77,42034.523,31432.127,87212.87,63324.41,53780.668,97033.05,118177.625,58752.742,100128.64,
3086,265.147888846183,15.107723,19839.094,99396.555,81787.125,16907.58,50720.6,106784.77,83937.44,103101.58,197409.56,57191.63,48799.21,42499.684,21123.215,58560.88,46953.83,53377.523,35624.715,57670.105,82385.33,50633.84,89251.516,103922.766,93405.67,91146.51,96261.55,48816.19,89430.1,42864.77,76430.16,32514.52,98456.59,30162.604,43418.758,42144.78,74674.586,21410.445,64875.52,32840.043,12904.654,39365.543,60843.203,67060.83,14808.869,32932.375,54216.117,69556.51,58824.75,49480.67,23906.105,43060.3,
2788,265.14790307927774,14.576746,354986.22,4061206.8,1.1968512E7,3390906.5,7449957.0,4121355.5,5782095.0,5103344.0,7426171.0,5901113.5,1.0129579E7,4504980.0,1.242049E7,4185015.0,5822513.0,5070255.5,5486607.0,4575013.5,4362915.5,4787881.0,5084620.5,4922801.0,8144061.0,4377210.0,5751288.5,4372107.0,4924725.5,4391147.5,8999622.0,4090506.5,6065509.0,4494992.0,5606107.0,6449693.0,5230592.5,6759224.0,4044334.8,7130107.5,4673840.5,7693796.0,3725870.5,5858338.5,3081821.8,6090117.5,4983301.0,4471835.0,4799123.5,9974141.0,6490242.0,4514195.5,
2627,265.14791347472215,14.185622,358399.0,478895.38,450098.4,471346.94,489410.0,431958.7,406537.22,395983.06,437032.22,501245.12,428041.6,509502.56,448816.16,478553.62,460485.4,437539.78,428634.8,518685.38,494284.25,472539.25,486446.9,444489.22,428990.38,446302.4,431008.56,508731.9,468681.88,456555.9,436989.4,475988.16,507128.56,469856.97,496298.4,478900.8,398260.34,470960.22,445790.34,456986.12,493322.25,462130.88,440526.75,493676.2,469734.8,444737.56,511490.56,497551.3,467295.78,386213.97,454960.56,430961.28,
