"feature","principal_component","loading","eigenvalue","Standard deviation","Proportion of Variance","Cumulative Proportion"
"6786_756.5522_15.34","PC20",-0.0256883646382486,23.1794583373206,4.81450499400723,0.02306,0.97779
"6786_756.5522_15.34","PC21",-0.00417412208411869,22.3165118785948,4.72403555009854,0.02221,1
"6786_756.5522_15.34","PC22",-0.00468925892046424,1.61382120149931e-28,1.27036262598492e-14,0,1
"7164_756.5525_15.55","PC1",0.00846222561360596,143.774299937228,11.9905921428939,0.14306,0.14306
"7164_756.5525_15.55","PC2",-0.0429466328528157,101.489583316951,10.0742038552409,0.10098,0.24404
"7164_756.5525_15.55","PC3",-0.0138579892416879,78.1307277647967,8.83915877019961,0.07774,0.32179
"7164_756.5525_15.55","PC4",0.00152857081568091,69.3312296551443,8.32653767511709,0.06899,0.39077
"7164_756.5525_15.55","PC5",-0.0303227305650591,59.2218532428553,7.6955736136337,0.05893,0.4497
"7164_756.5525_15.55","PC6",-0.019021316975191,57.9045480843128,7.60950380013787,0.05762,0.50732
"7164_756.5525_15.55","PC7",-0.0211823988702457,49.7622364836795,7.05423535783146,0.04951,0.55683
"7164_756.5525_15.55","PC8",-0.0615903098748491,46.7655449837492,6.83853383290229,0.04653,0.60336
"7164_756.5525_15.55","PC9",-0.0232526611783916,41.5393927083848,6.44510610528522,0.04133,0.6447
"7164_756.5525_15.55","PC10",0.0542342173674736,39.2395818855196,6.26415053183746,0.03904,0.68374
"7164_756.5525_15.55","PC11",-0.00985344527830242,37.1267944606612,6.09317605692312,0.03694,0.72068
"7164_756.5525_15.55","PC12",0.0346641433919574,35.184726747206,5.93167149690591,0.03501,0.75569
"7164_756.5525_15.55","PC13",-0.0155044568742901,34.2705714111064,5.8541072257951,0.0341,0.78979
"7164_756.5525_15.55","PC14",0.0552617139216814,32.4498558829729,5.69647749780274,0.03229,0.82208
"7164_756.5525_15.55","PC15",-0.0188524865133179,29.4457815462588,5.42639673690182,0.0293,0.85138
"7164_756.5525_15.55","PC16",-0.0240710655978675,26.73834001181,5.17091287992846,0.02661,0.87799
"7164_756.5525_15.55","PC17",-0.0558355774329429,26.3318954241486,5.13146133417651,0.0262,0.90419
"7164_756.5525_15.55","PC18",0.0479567732768556,25.720637321386,5.07155176660813,0.02559,0.92978
"7164_756.5525_15.55","PC19",0.0406338956561578,25.0764289159149,5.00763705912428,0.02495,0.95473
"7164_756.5525_15.55","PC20",0.0198970417264555,23.1794583373206,4.81450499400723,0.02306,0.97779
"7164_756.5525_15.55","PC21",0.012231750537099,22.3165118785948,4.72403555009854,0.02221,1
"7164_756.5525_15.55","PC22",-0.0023990620515229,1.61382120149931e-28,1.27036262598492e-14,0,1
"6177_756.5526_15.05","PC1",0.025953732646563,143.774299937228,11.9905921428939,0.14306,0.14306
"6177_756.5526_15.05","PC2",-0.0399556125889399,101.489583316951,10.0742038552409,0.10098,0.24404
"6177_756.5526_15.05","PC3",-0.0327128013204065,78.1307277647967,8.83915877019961,0.07774,0.32179
"6177_756.5526_15.05","PC4",0.044225566512244,69.3312296551443,8.32653767511709,0.06899,0.39077
"6177_756.5526_15.05","PC5",0.000675095257049889,59.2218532428553,7.6955736136337,0.05893,0.4497
"6177_756.5526_15.05","PC6",-0.0438619717320929,57.9045480843128,7.60950380013787,0.05762,0.50732
"6177_756.5526_15.05","PC7",-0.0421956752337448,49.7622364836795,7.05423535783146,0.04951,0.55683
"6177_756.5526_15.05","PC8",-0.0424404430531563,46.7655449837492,6.83853383290229,0.04653,0.60336
"6177_756.5526_15.05","PC9",-0.0107220640150371,41.5393927083848,6.44510610528522,0.04133,0.6447
"6177_756.5526_15.05","PC10",0.0438562189928614,39.2395818855196,6.26415053183746,0.03904,0.68374
"6177_756.5526_15.05","PC11",-0.0126769839589546,37.1267944606612,6.09317605692312,0.03694,0.72068
"6177_756.5526_15.05","PC12",0.0420157044516446,35.184726747206,5.93167149690591,0.03501,0.75569
"6177_756.5526_15.05","PC13",-0.0110180176524326,34.2705714111064,5.8541072257951,0.0341,0.78979
